hash_id,code,kind,repeat,desc,narrative
2d561c6bfa0ea802,3.77(a),,False,SHELTERED HOUSING FACILITIES.,"- The sheltered nonhuman primate (NHP) house in the back of the park and the sheltered chimpanzee/lemur house
in the front of the park had ambient temperatures above 85 deg. F when the inspectors arrived the morning of the
inspection. The sheltered chimpanzee/lemur building did not have an adequate method to cool the building. The
sheltered NHP house in the back of the park had a window air conditioning unit present that was running at the time
of inspection, however, it was 87 deg F in the air stream blowing from the unit at a distance of 2 feet. The licensee
was given the duration of the inspection to decrease the ambient temperatures in the buildings. The licensee
purchased fans and had them in the building at the end of the inspection. However, the temperature in the building
was even higher several hours after the initial temperature was taken. Excessive heat can lead to severe health
problems for enclosed animals. The sheltered housing facilities must be sufficiently heated and cooled when
necessary to protect the nonhuman primates from temperature extremes, and to provide for their health and
well-being. The ambient temperature in the sheltered part of the facility must not be above 85 deg F for more than 4
consecutive hours when non human primates are present.
To be corrected by 9/27/2015."
2d561c6bfa0ea802,3.84(d),,False,"CLEANING, SANITIZATION, HOUSEKEEPING, AND PEST CONTROL.","- Numerous flies were observed the on floor, on food receptacles, and flying in the indoor portion of the enclosures
in the non-human primate buildings. The flies are also present in the chimpanzee and lemur indoor facility. There
was no observable mechanism for fly control noted by inspectors at the time of the inspection and the facility
representative stated no mechanism was in place. Flies carry diseases and may cause illness to the enclosed
animals. They can also contaminate food, water and living areas. The licensee must have an adequate program to
control pests in the buildings and must ensure proper pest control throughout the facility.
To be corrected by: 7/30/2015"
2d561c6bfa0ea802,3.125(a),,False,"FACILITIES, GENERAL.","-The fence for the pigs and deer enclosure is leaning sharply in the back by the wolf and tiger enclosures. Fencing
in this condition is not secure, nor is it safe for the enclosed animals. The licensee must maintain the fence to keep
the enclosed animals safe and prevent unwanted animals from entering the enclosure.
To be corrected by: 7/30/2015.
Inspection and exit interview conducted with Debbie Cunningham, VMO, Mike Tygart, VMO and facility
representatives.
Additional Inspectors
Tygart Michael, Supervisory Animal Care Specialist"
f985622c7601c750,2.131(b)(1),,False,HANDLING OF ANIMALS.,"One male tabby tiger cub born 7/17/2015 (19 days old) is located in a public viewing area next to older cubs that are
used for public contact. The tiger cub is housed in a play pen type enclosure with no secondary heating or cooling
method for climate control. The enclosure is located off to the side behind the public barriers, but it is still located in
front of the enclosures holding the tigers used for public contact. The public does not walk directly by the tiger cub in
the playpen, however there is a walkway approximately ten feet away from the tiger cub that the public uses to gain
access to the area of public contact for the older cubs. The licensee has contact with the general viewing public and
states he is the primary caretaker for all of the cubs. The licensee stated that there is no public contact with the
young cub. The license also stated the cub is typically located on the RV and not normally out in the public viewing
area.
AnimaIs this young in the absence of their parents are not able to adequately thermoregulate and exposure to
temperatures which may be comfortable for adults may still be detrimental to the health of young cubs. Exposure to
an excessive number of people and other animals at this young age poses a disease risk to the cub. Even indirect
exposure via the licensee who has contact with the members of the public and other animals can pose a similar risk
to the cub of this age. The practices described above do not constitute handling the cub as carefully as possible and
unnecessarily risks harm and discomfort. Young animals may appear to cope with temperature extremes, however
when they are this young they are not able to thermoregulate and exposure to certain temperatures can be
detrimental to the health of the animal. The licensee must ensure that tiger cubs of this age are handled as carefully
as possible in a temperature controlled environment that minimizes exposure to potential pathogens.
The licensee moved the animal to a climate controlled RV prior to the exit briefing.
To be corrected from this day forward.
This inspection and exit briefing was conducted at the Mississippi Valley Fair in Davenport, IA with the licensee and
Heather Cole, VMO.
Additional Inspectors
Cole Heather, Supervisory Animal Care Specialist"
1450f224766644e3,3.125(a),,True,"FACILITIES, GENERAL.","-The nursery area for the tiger cubs has electrical outlets that do not have covers exposing bare, live, electrical
wires. Also, the nursery has two single pane windows that are low enough that the cubs could potentially break and
escape through these windows. This nursery enclosure is not secure, nor is it safe for the enclosed animals. The
licensee must secure the nursery and cover the electrical wires to keep the enclosed animals safe and prevent
animals from escaping their enclosure. The licensee covered the outlets and put a metal grate over the windows
the day of the inspection.
Corrected at time of inspection."
1450f224766644e3,3.129(a),,False,FEEDING.,"- Cardboard boxes full of meat in the walk in refrigerator were sitting on the floor and packed to the sides of the
refrigerator. These boxes of meat were thawing and contained condensate on the tops and sides making the
cardboard weak. Also, there was an open box of meat with the plastic liner also open exposing this meat to
contaminates like the condensate. This was on top of a stack of boxes which had crushed two boxes at the base,
forcing open the sides and exposing the contents to potential contamination. Open containers of meat/food must be
stored in a sealed container to keep it palatable and wholesome for the park animals. Food boxes must be stored
off the floor and protected from contaminates to maintain safe, healthy, palatable food for the park animals. The
licensee must store and maintain food in accordance with the AWA. This was corrected during the inspection.
Corrected at the time of inspection
Inspection and exit interview conducted with facility representative and two USDA APHIS VMOs.
Additional Inspectors
Tygart Michael, Supervisory Animal Care Specialist"
d4fb097d464561b2,2.131(c)(1),,False,HANDLING OF ANIMALS.,"- The existing public barrier on the last row of large cat cages in the front section of the park is approximately 3 feet
high, and approximately 3 feet from the enclosed animals. The low height of this barrier would allow members of
the public to lean over the barrier and make contact with the enclosed large cats (lions/tigers). The licensee must
make this barrier a more effective structure to help ensure that the public cannot physically touch the enclosed
animals. During the inspection, the licensee began the process of welding additional pipes onto the existing barrier.
Correct by 7 February 2016"
d4fb097d464561b2,3.75(c)(1)(1),,False,"HOUSING FACILITIES, GENERAL.","In the indoor portion of the medical building, the north east enclosure housing the baboons has a metal siding
surface. Close to the ground this metal surface has an area of rust which had worn through the surface and created
a hole with sharp edges. This creates a risk of injury from sharp edges for the enclosed animals. The facility must
repair or replace this section, and must maintain metal surfaces throughout the facility to protect the welfare of the
animals.
Correct by: 7 February 2016"
d4fb097d464561b2,3.80(a)(1),,True,PRIMARY ENCLOSURES.,"- In the indoor portion of the medical building housing non-human primates there are three large, elevated, wooden
resting platforms in poor condition. The wood on these platforms is chipped, splintered, chewed and in need of
repair. Wood platforms in this condition are a potential source of injury to the enclosed animals and cannot be
properly cleaned and sanitized. The facility must repair or replace these surfaces to help ensure the health of the
animals."
d4fb097d464561b2,3.125(a),,True,"FACILITIES, GENERAL.","- An enclosure in the front part of tha park containing tigers has a roofed den with four wooden posts holding up the
roof. One wooden post had been scratched and chewed by the tigers to a point where it has decreased to half of its
original diameter. There was another wooden upright pole of this same structure that had been scratched and had
decreased in diameter by approximately 25%. This is a threat of injury to any animals in the enclosure. The
licensee must repair or replace these compromised poles.
- In the front section of the park two of the metal fence poles for the arena enclosure had broken welds and
significant rust present, to a degree that may affect the structural strength of the pole. Licensee welded the broken,
rusted weld on the arena enclosure during the inspection. The other broken weld on the arena needs more
extensive repair. This pole must be straightened and welded to ensure the animals are safely contained and
protected from injury, and to ensure the animals are securely contained.
- In the front section of the park a tiger enclosure had a large natural tree log connecting the tops of two log houses
for the enclosed animals. This large, cut tree could act as a bridge for the enclosed animals. This cut tree had
deteriorated and appeared weak in areas. The structural intergrity of the cut tree exposed the enclosed animals to
risk of injury if it were to break suddenly. This log bridge was cut in the center and secured during the inspection.
- In the rear of the park, a house contained 3 free roaming tiger cubs with no one present to monitor the animals.
One cub was 7 weeks of age and the other two were 12 weeks of age. These unsupervised cubs had free access to
household furniture,appliances, and fixtures which exposed them to a variety of potential injuries. The cubs could
pull or knock items off of the counter tops and other surfaces. These items could fall onto the cubs and possibly
injure the cubs. All animals need a dedicated enclosure which is secure and safe. Licensee needs to maintan the
animals in a safe enclosure to ensure the animals are safely contained and protected from potential injury.
-The fence of the primary enclosures of some of the large cats in the back section of the park is a verticle fence
approximately 10.5 feet high without a kick-in or a top. This fence height is inadequate to sufficiently contain the
enclosed animals at all times. The licensee must modify these enclosures or move the large cats to enclosures that
are constructed of such material that is appropriate for the animals, of such strength that is structurally sound, and
are maintained in good repair to protect the animals from injury and securely contain the animals.
The facility must be constructed of such material and of such strength as appropriate for the animals involved. The
indoor and outdoor housing facilities shall be structurally sound and shall be maintained in good repair to protect the
animals from injury and to contain the animals."
d4fb097d464561b2,3.127(d),,False,"FACILITIES, OUTDOOR.","- Two portions of the perimeter fence do not meet requirements. In the back section of the park, an enclosure
housing a cougar is directly against the rear corner of the perimeter fence. All enclosures must be a minimum of
three feet from the actual perimeter fence.
- In the area of the park next to the commissary, a portion of the perimeter fence is approximately 5 feet in height.
The perimeter fence for a facility housing dangerous animals must be a minimum of 8 feet in height.
The licensee must ensure the perimeter fence meets all requirements.
Correct by: 21 February 2016
Inspection and exit interview conducted with Drs. Debbie Cunninhgam, VMO, Mike Tygart, VMO, David Sabala,
SACS, law enforcement and facility representative.
Additional Inspectors
Sabala David, Supervisory Animal Care Specialist
Tygart Michael, Supervisory Animal Care Specialist"
173aa7820f021b01,2.40(b)(2),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"- The following medication was past the labeled expiration date: panacur (cid:19) Feb. 2014. This medication was
intermingled with other products that are currently being used at the facility and are therefore ready for use. Expired
drugs may not work as anticipated, could become contaminated, and could harm the animals. Medications must be
labeled with appropriate and accurate information in order to ensure that the contents of the container can be known
with certainty, that the drugs are used at safe doses, and that medications are not used past their expiration dates.
The licensee must ensure that all medications used in the facility are not expired, labeled properly in accordance
with standard veterinary practices, and are stored in accordance with manufacturer's recommendations.
Corrected during the inspection.
."
173aa7820f021b01,3.80(a)(1),,True,PRIMARY ENCLOSURES.,"- - In the indoor portion of the medical building housing non-human primates there are two large, elevated, wooden
resting platforms in poor condition. The wood on these platforms is chipped, splintered, chewed and in need of
repair. Wood platforms in this condition are a potential source of injury to the enclosed animals and cannot be
properly cleaned and sanitized. The facility must repair or replace these surfaces to help ensure the health of the
animals."
173aa7820f021b01,3.84(d),,True,"CLEANING, SANITIZATION, HOUSEKEEPING, AND PEST CONTROL.","- - A live mouse was observed the on floor in the outdoor portion of the enclosures of the ring-tailed lemurs in the
non-human primate building. A partially eaten mouse was observed in the outdoor portion of a capuchin(cid:25)s enclosure
in the medical building housing non-human primates. There is no pest contract present for the facility at the time of
the inspection according to the facility representative. The facility representative states that he puts bait out
weekly. Mice carry diseases and may cause illness to the enclosed animals. They can also contaminate food, water
and living areas. The licensee must have a more effective program to control pests in the buildings and outdoor
portions of enclosures and must ensure proper pest control throughout the facility."
173aa7820f021b01,3.125(a),,True,"FACILITIES, GENERAL.","- - In the rear of the park, an enclosure containing 7 white tail deer has large cinder blocks and broken brick present
along the fence and by the water receptacle. These cinder blocks have large open holes that create a possible limb
injury threat to the enclosed animals. Licensee needs to remove the bricks or replace dirt on top of the bricks to
ensure the animals are safely contained and protected from potential injury.
- In a pen (cage 87) in the rear of the park containing tigers there is an area in the fence between cages that has
broken welds. This broken weld area is approximately 3 feet in length allowing animals to potentially move between
enclosures. Facilities need to be maintained in good repair. Licensee must repair or replace this broken section of
fence to ensure the animals are safely contained and protected from potential injury. This was repaired during the
inspection."
173aa7820f021b01,3.127(d),,True,"FACILITIES, OUTDOOR.","- Portions of the perimeter fence do not meet requirements. In the back section of the park numerous trees are
growing in, thru and over the perimeter fence which can affect the structural integrity of the fence. The perimeter
fence for a facility housing dangerous animals must be structurally sound and in good repair. The licensee must
ensure the perimeter fence meets all requirements.
Inspection and exit interview conducted with facility representative, USDA APHIS VMO Debbie Cunningham, and
USDA APHIS ACI Cathy Niebruegge.
Additional Inspectors
Niebruegge Cathy, Animal Care Inspector"
8f86a04050ac0d60,3.125(d),,True,"FACILITIES, GENERAL.","- In the front section of the park a tiger enclosures had pieces of raw meat sitting on top of the shade structure and
fence, evidently from employees attempting to feed the animals by throwing meat over the fencing. Park policy is
to feed through the metal feed chutes located in the fence walls. Meat left on top of the fencing or shade structures
will quickly turn rancid and become an attractant for insects, pests, and wild animals. Food not consumed must be
removed from primary enclosures as often as necessary to prevent contamination of the animals contained therein
and to minimize disease hazards and to reduce odors."
8f86a04050ac0d60,3.132,,False,EMPLOYEES.,"- In the arena area containing 15 tigers there was a tiger with a small red lesion on the right carpal area. The
licensee was asked about the red area on the tiger and he stated that the park employees did not follow the feeding
protocol for this enclosure. He stated the employees were throwing meat over the fence instead of following the
current policy. The employees are supposed to lock all tigers out of the arena, then enter and place the meat in 16
separate piles at least 15 feet apart. The licensee believes the injury was likely a scratch or bite which occurred
during feeding. The animals had been fed that day just prior to the inspectors arrival. The licensee must have
adequately trained employees to maintain an acceptable level of husbandry practices. Employees must follow park
policies to help ensure the safety of the regulated animals.
Correct from this point forward.
Additional Inspectors
Tygart Michael, Supervisory Animal Care Specialist"
684a0200a12b6a90,3.125(a),,False,"FACILITIES, GENERAL.","- In the arena enclosure in the rear of the park containing tigers there is a log shelter with the roof collapsing into
the shelter. It has boken boards on the roof collapsing into the shelter. This broken board area is approximately 3
feet in length allowing animals contact with the collapsed roof. Facilities need to be maintained in good repair.
Licensee must repaire/replaced the broken section of shelter roof to ensure the animals are ensure the animals are
safely contained and protected from potential injury. This was repaired during the inspection.
This inspection and exit interview were conducted with faciltiy representatives.
Additional Inspectors
Tygart Michael, Supervisory Animal Care Specialist"
1e568f222c7d9f93,3.125(a),Critical,True,"FACILITIES, GENERAL.","On 15 May 2017 a female tiger escaped from an exercise enclosure in the rear area of the facility. The tiger was
discovered loose on the premises by an employee during evening feeding. The employee immediately retreated
and called an emergency code on the radio. No park visitors were present due to the late hour. The facility owner
and other employees responded immediately and located the tiger in a corner of the facility near the perimeter
fence. With her proximity to the perimeter fence, and the high danger if she was to escape the facility under cover
of darkness, the licensee made the decision to shoot and kill the animal. This was accomplished with a single
round from a rifle by the licensee.
The facility did not know how the tiger escaped from the pen. The enclosure is a common exercise yard in the
middle of multiple pens, recently built by the facility, and used by numerous animals in rotation. The fencing of the
enclosure meets current requirements for height on three sides. On the fourth side there was a narrow sheet metal
ledge along the inside of the fence. This ledge is actually the border of the metal roof of an adjacent set of pens
which extends through the exercise yard fence. The ledge is approximately a foot wide, and ten feet in height. The
facility has since removed this ledge, and there are no other obvious structural problems with the enclosure.
This was a focused inspection to address this specific incident. The exercise enclosure clearly failed to contain this
tiger. After her escape, the facility did react appropriately according to their emergency protocols. The facility also
immediately contacted their USDA inspector to self-report the incident. As mentioned, the facility removed the
sheet metal ledge following the focused inspection.
The facility must take all necessary steps to ensure the exercise enclosure and all other park enclosures are
sufficient to contain the animals.
Correct from this point forward.
This inspection and exit interview were conducted with facility representative.
Additional Inspectors
Cunningham Debbie, Veterinary Medical Officer"
97ce882b54f4f914,2.75(b)(1),,False,RECORDS: DEALERS AND EXHIBITORS.,"The inventory of animals on hand was incomplete and must contain the license number of the entity from which the
animal was acquired. If the entity is not licensed or registered under the Animal Welfare Act then a complete
address and identification is required from the person whom it was purchased or otherwise acquired. Although
APHIS form 7019 is not mandatory to use, alternate inventory forms must contain all information required in 2.75 (b)
(1) and (i-vii).
Several records examined during inspection were lacking complete information required in 2.75 (b) (1) ii-iv.
Although APHIS forms 7020 are not mandatory to use, alternate forms must contain all information required in 2.75
(b) (1) (i-vii). The vehicle license number and state, and the driver's license if he/she is not registered under the
Animal Welfare Act must be recorded. The full name and address of the buyer/receiver must be recorded in
addition to the city and state.
Acquisition and disposition records are necessary to be able to accurately track animals being used in regulated
activities to ensure their legal acquisition, proper care, and humane transportation.
The exhibitor shall make, keep, and maintain records or forms which fully and correctly disclose information
concerning animals purchased or otherwise acquired, owned, held, leased, or otherwise in his possession or under
his control, or which is transported, sold, euthanized, or otherwise disposed of by that dealer or exhibitor. The
records shall include any offspring born of any animal while in his possession or under his control. All information
found within section 2.75(b)(1) should be recorded, maintained, and made available for inspection.
Correct from this day forward."
97ce882b54f4f914,2.131(c)(1),,False,HANDLING OF ANIMALS.,"On or near 19 July 2017 the licensee and a reporter entered an enclosure containing three juvenile tigers. The
tigers were approximately 8-10 months old at this time. The facility made no attempt to exert any direct control over
the tigers, which had free contact with the reporter. Reporters are considered to be members of the public. Tigers
of this age and size are too large and strong to be allowed direct contact with members of the public. The facility
cannot allow members of the public to have physical interaction with big cats once they surpass a safe age or size.
Public (including reporters) should not be allowed inside an enclosure with tigers or other big cats that have ""aged
out"" of public photo sessions. Appropriate barriers must be present at all times to separate and assure the safety of
both the animals and the public.
Correct from this day forward."
97ce882b54f4f914,3.125(a),,True,"FACILITIES, GENERAL.","In the nursery several electrical outlets and switches did not have protective covers in place. The exposed electrical
wires are a potential source of injury to the baby kangaroo and other baby animals housed in this room that are
allowed to roam free. Facilities should be structurally sound and maintained in good repair to protect the animals
from injury. Replace missing electrical cover plates.
Inspection and exit interview were conducted with facility representatives.
Additional Inspectors
Cunningham Debbie, Veterinary Medical Officer
Tygart Michael, Supervisory Animal Care Specialist"
61db403bab621aa6,3.125(a),,True,"FACILITIES, GENERAL.","- The Big Cat enclosure housing two white tigers named Prince and Thor had an area at the bottom of the metal
fence where the wires had become disengaged and the opening created allowed for the big cats to be able to pass
a paw through the caging.
The sharp points created could have injured the tigers and if they had continued working the fence to enlarge the
opening they could have potentially injured themselves or escaped.
Corrected on 03-07-2018.
- There was a wooden shelter in the indoor beaver enclosure with a roof severely chewed and damaged by the
animals. This is a potential source of injury to the animals. This structure must be repaired, removed or replaced.
The facility must be constructed of such material and of such strength as appropriate for the animals involved. The
housing facilities shall be structurally sound and shall be maintained in good repair to protect the animals from injury
and to contain the animals.
Corrected on 03-08-2018.
The inspection and exit briefing were conducted with licensee.
Additional Inspectors
Sabala David, Supervisory Animal Care Specialist
Theodorson Elizabeth, Director
Tygart Michael, Supervisory Animal Care Specialist"
f93c35a72d9dd781,2.75(b)(1),,True,RECORDS: DEALERS AND EXHIBITORS.,"Inventory of animals counted on inspection differed from previous inspection numbers and there were no disposition
records available to account for numerous missing animals, such as 3 Grizzly Bears, 2 Chimpanzees, 19 Tiger and
Tiger hybrids, 2 Fishing Cats, 1 Serval, 1 Asian Lynx, 1 Bactrian Camel, 19 Bats, 1 Kinkajou, 5 Artic Foxes, 1 North
American Porcupine, and 1 Mountain Coati.
Acquisition and disposition records are necessary to be able to accurately track animals being used in regulated
activities to ensure their legal acquisition, proper care, and humane transportation.
The facility shall make, keep and maintain records which fully disclose all the required information concerning
animals purchased or otherwise acquired or disposed of.
Inspection and exit briefing were conducted with facility representatives.
Additional Inspectors
Tygart Michael, Supervisory Animal Care Specialist
Whiteley Robert, Animal Care Inspector"
5ef9e1feb17f957b,2.40(a)(1),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"- There is no current, signed Program of Veterinary Care on hand. In order to ensure proper medical guidance and
veterinary care, the licensee must have a formal arrangement with a licensed veterinarian. This consists of a
signed, fully completed document which accounts for each species of animal kept by the licensee. It must cover
routine and emergency care, euthanasia methods, and any other advice or recommendations from the veterinarian.
This document must be kept current, and made available as needed for review by inspectors.
Correct by: 15 January 2016
Inspection and exit interview conducted by Michael Tygart (VMO) and licensee."
0abb0607c47021cd,3.27(b),,False,"FACILITIES, OUTDOOR.","*** At the time of the inspection a guinea pig was being housed in an outdoor open enclosure with rabbits. Guinea
pigs can not be housed outdoors since they are not acclimated to the temperatures in the local climate. This guinea
pig needs to be moved to an enclosure that is indoors for its health and well being.
Correct by: Oct 2, 2015"
0abb0607c47021cd,3.33(b),,False,CLASSIFICATION AND SEPARATION.,"*** The guinea pig housed in the outdoor enclosure was housed with several rabbits. Guinea pigs should not be
housed with rabbits. The vitamin C requirement that guinea pigs need in their diet can be a danger to rabbits. These
animals need to be separated for their well being.
Correct by: Oct 2, 2015
An exit briefing was conducted with the licensee at the time of the inspection."
94c9b45e83aeb641,2.75(b)(1),,False,RECORDS: DEALERS AND EXHIBITORS.,"***The records provided for review have not been updated to include the deaths of two reindeer and the birth of four
reindeer. The records also do not fully disclose information regarding the transfer of two reindeer. All records
shall be updated and maintained in manner that fully discloses the information required in this section.
Correct by August 9, 2019.
This inspection and exit interview were conducted with the owner."
e935fb1ff04c1a20,2.126(b),,False,Access and inspection of records and property; submission of itineraries.,"A responsible adult was not available to accompany APHIS Officials during the inspection process at 1:30 - 2:00 on July
13, 2021.
End Section"
964c6370a10ec278,3.125(a),,False,"Facilities, general.","A large tree has fallen on the fence on the right side of the main enclosure fence housing 10 reindeer. The top line of the
fence is pressed down under the weight of the tree. The fence shall be repaired and the tree removed from the fence line
to prevent unwanted access into the enclosure and securely contain the reindeer within.
Correct by October 29, 2021
This inspection and exit interview were conducted with the licensee.
End Section"
ce65594f9ee58780,2.126(c),,False,Access and inspection of records and property; submission of itineraries.,"Attempted to make contact by phone in regards to no itineraries being submitted. Several requests have been made
since October 2021 and the licensee has already been traveling this season. Any person who intends to exhibit any
animal at any location other than the approved site shall submit a written itinerary to the Deputy Administrator, received by
the Deputy Administrator no fewer than 2 days in advance of travel. Correct prior to any additional travel.
End Section"
f2305017e1577b59,3.125(a),,True,"Facilities, general.","***There are two 4 x 8 sheets of plywood on the divider fence to the left as you enter the first section of the enclosure.
The panels are weathered and damaged with wood breaking off of them. The panels are said to have been placed to
protect the reindeer during season but currently the panel on the gate is loose and unattached at the bottom right easily
flexing out when touched which may allow the reindeer to become injured. There are several pieces of broken plywood
from these panels on the ground where the reindeer have access. The plywood shall be removed, repaired or replaced
and broken boards on the ground removed to protect the reindeer from injury.
***The large tree that fell on the fence along the right side of the back enclosure was cited on a previous inspection is still
laying on the fence causing the top line of the fence to bend down and outward, and the lower wire to bend inward into the
enclosure leaving areas that may allow the reindeer to become hung up in the fence. The fence is in disrepair and shall
be repaired or replaced to protect the reindeer from injury and to maintain them securely within the enclosure."
f2305017e1577b59,3.131(d),,False,Sanitation.,"***The bottom of the wall of the food storage room has a board that has broken away directly beneath the food being
stored for the reindeer revealing what appears to be a rat nesting area. There is a concentration of rat droppings in the
dugout located there. Discussion with the licensee revealed there is no pest control program in place. A program shall be
developed and utilized to prevent food contamination and minimize risk of disease hazard.
This inspection and exit interview were conducted with the licensee.
End Section"
87a42560908502c8,2.126(a),Critical,False,Access and inspection of records and property; submission of itineraries.,"***Unable to review records as they are currently held electronically and the computer is not operable. The licensee has
stated that he does not have hard copies of the records.
***Unable to inspect reindeer enclosure. The reindeer currently have access to the main pen as well as the back pen.
When asked about entering the pen the licensee stated that we could not enter because the reindeer are in velvet. The
food and water bowls are located inside the enclosure and cannot be accessed to feed and water without entering the
pen. USDA inquired as to how the reindeer are currently being fed and watered without being able to access the
enclosure. The licensee stated he is able to access the pen and care for the reindeer but USDA could not. USDA then
inquired if the licensee could lock the reindeer in the back pen to allow inspection of the main pen but the licensee said
not right now.
Each exhibitor shall, during business hours, allow APHIS officials to enter its place of business; to examine records
required to be kept by the Act and the regulations in this part, to make copies of the records, to inspect and photograph
the facilities, property and animals, as the APHIS officials consider necessary to enforce the provisions of the Act, the
regulations and the standards in this subchapter; and to document, by the taking of photographs and other means,
conditions and areas of noncompliance to ensure the health and wellbeing of the animals housed at the facility.
To be corrected by July 15, 2022."
87a42560908502c8,3.125(a),,True,"Facilities, general.","***The large tree that fell on the fence along the right side of the back enclosure was cited on previous inspections is can
be seen still laying on the fence compromising the structural soundness causing the top line of the fence to bend down
and outward, and the lower wire to bend inward into the enclosure leaving areas that may allow the reindeer to become
hung up in the fence. The fence is in disrepair and shall be repaired or replaced to protect the reindeer from injury and to
maintain them securely within the enclosure.
This inspection and exit interview were conducted with the Licensee.
End Section"
6f61fb5f9f22ed89,2.126(c),,False,Access and inspection of records and property; submission of itineraries.,"***There was no itinerary submitted for the travel that was conducted in November of 2023. Exhibitors exhibiting animals
at any location other than their approved site that includes an overnight stay are required to submit an itinerary no fewer
than 2 days in advance of any travel. The itinerary shall contain complete and accurate information concerning the
whereabouts of any animal intended for exhibition at any location other than the person’s approved site. To be corrected
prior to any future travel.
This inspection and exit interview were conducted with the Licensee.
Additional Inspectors:
Jeffrey Shepherd, SUPERVISORY ANIMAL CARE SPECIALISTEnd Section"
559f088721aa0ecc,2.126(a)(2),,False,Access and inspection of records and property; submission of itineraries.,"***USDA Officials were unable to review records during inspection. Licensee stated the contingency plan was on his
computer but the computer is down. There were no records of animals on hand, Program of Veterinary Care or animal
dispositions available for review. Records shall be developed, maintained on hand and made available for review by
USDA Officials during inspection. Correct by March 25, 2023"
559f088721aa0ecc,2.134,,False,Contingency planning.,"***There is no written contingency plan for emergencies. The licensee must must develop, document, and follow an
appropriate plan to provide for the humane handling, treatment, transportation, housing, and care of their animals in the
event of an emergency or disaster. The plan shall be made available for review during inspection. Correct by March 25,
2023."
559f088721aa0ecc,3.125(a),,True,"Facilities, general.","***The large tree that fell on the fence along the right side of the back reindeer enclosure, previously cited, remains on the
fence. The fence wire is compressed and bowed reducing the structural strength of the fence and the reindeer have
access to the broken tree and tree limbs which have created an injury hazard. The tree shall be removed from the fence
and the fence repaired to protect the reindeer from injury and maintain them securely within their enclosure.
This inspection and exit interview were conducted with the Licensee.
Additional Inspectors:
Jeffrey Shepherd, SUPERVISORY ANIMAL CARE SPECIALISTEnd Section"
6ebfcaca7abcb317,2.126(a)(2),,True,Access and inspection of records and property; submission of itineraries.,"***USDA Officials were unable to review records during inspection. Licensee stated the records are on his computer and
the computer is still not working There were no written records of animals on hand, Contingency Plan, Program of
Veterinary Care or animal dispositions available for review. Records shall be developed, maintained on hand and made
available for review by USDA Officials during inspection."
6ebfcaca7abcb317,3.130,,False,Watering.,"***Upon entering the reindeer enclosure USDA observed the first water trough in the enclosure was empty. The water
trough in the back enclosure contains discolored water with unknown substance floating in it, as well as an accumulation
of sediment on the sides and bottom of the trough. The licensee attempted to fill the trough and overflow it creating a
slurry. The licensee attempted to drain the trough, but the drain plug became clogged with the sediment. Consumption of
contaminated water may cause illness. All water receptacles shall be kept clean and sanitary to protect the health and
wellbeing of the reindeer. Correct by June 22, 2023."
6ebfcaca7abcb317,3.131(a),,False,Sanitation.,"***The ground in the right side of the main reindeer shed that the reindeer currently have access to is wet and slick with
accumulated excreta and mud. The surface is not even and has several potholes or pits that have allowed the urine and
excreta to accumulate preventing proper drainage and allowing the surface to become slippery. The shelter shall be
cleaned and the surface prepared in a manner that will allow appropriate drainage of waste material to protect the
reindeer from exposure to possible contaminates as well as prevent loss of footing which may lead to injury. Correct by
June 28, 2023.
This inspection and exit interview were conducted with the licensee.
n"
d9e283b077db2409,2.126(b),,False,ACCESS AND INSPECTION OF RECORDS AND PROPERTY; SUBMISSION OF ITINERARIES.,"A responsible adult was not available to accompany APHIS Officials during the inspection process at 1230-1300 on
12-Oct-16.
The ACI made contact with a relative of the licensee at the licensee's residence who informed the ACI that the
licensee was no longer conducting regulated activities. The licensee was unavailable and the ACI left information
for the licensee on how to cancel their license if in fact they are no longer conducting regulated activities."
3be23bc8196e3554,2.40(a)(1),,False,ATTENDING VETERINARIAN AND ADEQUATE VETERINARY CARE (DEALERS AND EXHIBITORS).,"The written program of veterinary care was not present at the time of this inspection. The continuation sheet to
document veterinary visits was present and indicated the attending veterinarian last signed the sheet in August
2013. The complete written program of veterinary care must be present for traveling exhibitors to provide adequate
guidance to the animal care staff to maintain the health of the animals. The written veterinary program must be
available for APHIS officials during inspection so that the plan can be reviewed to determine if the program covers
the animals present and that the plan is being followed.
Correct by August 5, 2014"
3be23bc8196e3554,2.75(b)(1),,False,RECORDS: DEALERS AND EXHIBITORS.,"Acquisition records were not present for the camel and 5 goats at time of inspection. Records must be kept and
accurately maintained to ensure compliance with the regulations of the Animal Welfare Act and to allow tracking of
animals for health and ownership purposes. The records must be present to reflect the current inventory of animals,
including the species and sex, date of acquistion, and name and address of the person from whom animals were
purchased or otherwise acquired. The manager was provided with APHIS form 7019 at time of inspection to help
maintain records.
Correct by August 5, 2014"
